category,title,description,resource,region,statusWord,message
RDS,SQL Server TLS Version,Ensures RDS SQL Servers do not allow outdated TLS certificate versions,N/A,ap-northeast-1,UNKNOWN,Unable to query for parameter groups: The security token included in the request is invalid.
RDS,SQL Server TLS Version,Ensures RDS SQL Servers do not allow outdated TLS certificate versions,N/A,ap-northeast-2,UNKNOWN,Unable to query for parameter groups: The security token included in the request is invalid.
RDS,SQL Server TLS Version,Ensures RDS SQL Servers do not allow outdated TLS certificate versions,N/A,ap-southeast-1,UNKNOWN,Unable to query for parameter groups: The security token included in the request is invalid.
RDS,SQL Server TLS Version,Ensures RDS SQL Servers do not allow outdated TLS certificate versions,N/A,ap-southeast-2,UNKNOWN,Unable to query for parameter groups: The security token included in the request is invalid.
RDS,SQL Server TLS Version,Ensures RDS SQL Servers do not allow outdated TLS certificate versions,N/A,ap-northeast-3,UNKNOWN,Unable to query for parameter groups: The security token included in the request is invalid.
RDS,SQL Server TLS Version,Ensures RDS SQL Servers do not allow outdated TLS certificate versions,N/A,ap-south-1,UNKNOWN,Unable to query for parameter groups: The security token included in the request is invalid.
RDS,SQL Server TLS Version,Ensures RDS SQL Servers do not allow outdated TLS certificate versions,N/A,sa-east-1,UNKNOWN,Unable to query for parameter groups: The security token included in the request is invalid.
RDS,SQL Server TLS Version,Ensures RDS SQL Servers do not allow outdated TLS certificate versions,N/A,ap-east-1,OK,Region is not enabled
RDS,SQL Server TLS Version,Ensures RDS SQL Servers do not allow outdated TLS certificate versions,N/A,me-south-1,OK,Region is not enabled
RDS,SQL Server TLS Version,Ensures RDS SQL Servers do not allow outdated TLS certificate versions,N/A,af-south-1,UNKNOWN,Unable to query for parameter groups: The security token included in the request is invalid.
RDS,SQL Server TLS Version,Ensures RDS SQL Servers do not allow outdated TLS certificate versions,N/A,ap-southeast-3,OK,Region is not enabled
RDS,RDS Transport Encryption Enabled,Ensures RDS SQL Server instances have Transport Encryption enabled.,N/A,us-east-1,UNKNOWN,Unable to query for RDS DB instances: The security token included in the request is invalid.
RDS,RDS Transport Encryption Enabled,Ensures RDS SQL Server instances have Transport Encryption enabled.,N/A,us-east-2,UNKNOWN,Unable to query for RDS DB instances: The security token included in the request is invalid.
RDS,RDS Transport Encryption Enabled,Ensures RDS SQL Server instances have Transport Encryption enabled.,N/A,us-west-1,UNKNOWN,Unable to query for RDS DB instances: The security token included in the request is invalid.
RDS,RDS Transport Encryption Enabled,Ensures RDS SQL Server instances have Transport Encryption enabled.,N/A,us-west-2,UNKNOWN,Unable to query for RDS DB instances: The security token included in the request is invalid.
RDS,RDS Transport Encryption Enabled,Ensures RDS SQL Server instances have Transport Encryption enabled.,N/A,ca-central-1,UNKNOWN,Unable to query for RDS DB instances: The security token included in the request is invalid.
RDS,RDS Transport Encryption Enabled,Ensures RDS SQL Server instances have Transport Encryption enabled.,N/A,eu-central-1,UNKNOWN,Unable to query for RDS DB instances: The security token included in the request is invalid.
RDS,RDS Transport Encryption Enabled,Ensures RDS SQL Server instances have Transport Encryption enabled.,N/A,eu-west-1,UNKNOWN,Unable to query for RDS DB instances: The security token included in the request is invalid.
RDS,RDS Transport Encryption Enabled,Ensures RDS SQL Server instances have Transport Encryption enabled.,N/A,eu-west-2,UNKNOWN,Unable to query for RDS DB instances: The security token included in the request is invalid.
RDS,RDS Transport Encryption Enabled,Ensures RDS SQL Server instances have Transport Encryption enabled.,N/A,eu-west-3,UNKNOWN,Unable to query for RDS DB instances: The security token included in the request is invalid.
RDS,RDS Transport Encryption Enabled,Ensures RDS SQL Server instances have Transport Encryption enabled.,N/A,eu-north-1,UNKNOWN,Unable to query for RDS DB instances: The security token included in the request is invalid.
RDS,RDS Transport Encryption Enabled,Ensures RDS SQL Server instances have Transport Encryption enabled.,N/A,eu-south-1,UNKNOWN,Unable to query for RDS DB instances: The security token included in the request is invalid.
RDS,RDS Transport Encryption Enabled,Ensures RDS SQL Server instances have Transport Encryption enabled.,N/A,ap-northeast-1,UNKNOWN,Unable to query for RDS DB instances: The security token included in the request is invalid.
RDS,RDS Transport Encryption Enabled,Ensures RDS SQL Server instances have Transport Encryption enabled.,N/A,ap-northeast-2,UNKNOWN,Unable to query for RDS DB instances: The security token included in the request is invalid.
RDS,RDS Transport Encryption Enabled,Ensures RDS SQL Server instances have Transport Encryption enabled.,N/A,ap-southeast-1,UNKNOWN,Unable to query for RDS DB instances: The security token included in the request is invalid.
RDS,RDS Transport Encryption Enabled,Ensures RDS SQL Server instances have Transport Encryption enabled.,N/A,ap-southeast-2,UNKNOWN,Unable to query for RDS DB instances: The security token included in the request is invalid.
RDS,RDS Transport Encryption Enabled,Ensures RDS SQL Server instances have Transport Encryption enabled.,N/A,ap-northeast-3,UNKNOWN,Unable to query for RDS DB instances: The security token included in the request is invalid.
RDS,RDS Transport Encryption Enabled,Ensures RDS SQL Server instances have Transport Encryption enabled.,N/A,ap-south-1,UNKNOWN,Unable to query for RDS DB instances: The security token included in the request is invalid.
RDS,RDS Transport Encryption Enabled,Ensures RDS SQL Server instances have Transport Encryption enabled.,N/A,sa-east-1,UNKNOWN,Unable to query for RDS DB instances: The security token included in the request is invalid.
RDS,RDS Transport Encryption Enabled,Ensures RDS SQL Server instances have Transport Encryption enabled.,N/A,ap-east-1,OK,Region is not enabled
RDS,RDS Transport Encryption Enabled,Ensures RDS SQL Server instances have Transport Encryption enabled.,N/A,me-south-1,OK,Region is not enabled
RDS,RDS Transport Encryption Enabled,Ensures RDS SQL Server instances have Transport Encryption enabled.,N/A,af-south-1,UNKNOWN,Unable to query for RDS DB instances: The security token included in the request is invalid.
RDS,RDS Transport Encryption Enabled,Ensures RDS SQL Server instances have Transport Encryption enabled.,N/A,ap-southeast-3,OK,Region is not enabled
RDS,RDS Deletion Protection Enabled,Ensures deletion protection is enabled for RDS database instances.,N/A,us-east-1,UNKNOWN,Unable to query for RDS instances: The security token included in the request is invalid.
RDS,RDS Deletion Protection Enabled,Ensures deletion protection is enabled for RDS database instances.,N/A,us-east-2,UNKNOWN,Unable to query for RDS instances: The security token included in the request is invalid.
RDS,RDS Deletion Protection Enabled,Ensures deletion protection is enabled for RDS database instances.,N/A,us-west-1,UNKNOWN,Unable to query for RDS instances: The security token included in the request is invalid.
RDS,RDS Deletion Protection Enabled,Ensures deletion protection is enabled for RDS database instances.,N/A,us-west-2,UNKNOWN,Unable to query for RDS instances: The security token included in the request is invalid.
RDS,RDS Deletion Protection Enabled,Ensures deletion protection is enabled for RDS database instances.,N/A,ca-central-1,UNKNOWN,Unable to query for RDS instances: The security token included in the request is invalid.
RDS,RDS Deletion Protection Enabled,Ensures deletion protection is enabled for RDS database instances.,N/A,eu-central-1,UNKNOWN,Unable to query for RDS instances: The security token included in the request is invalid.
RDS,RDS Deletion Protection Enabled,Ensures deletion protection is enabled for RDS database instances.,N/A,eu-west-1,UNKNOWN,Unable to query for RDS instances: The security token included in the request is invalid.
RDS,RDS Deletion Protection Enabled,Ensures deletion protection is enabled for RDS database instances.,N/A,eu-west-2,UNKNOWN,Unable to query for RDS instances: The security token included in the request is invalid.
RDS,RDS Deletion Protection Enabled,Ensures deletion protection is enabled for RDS database instances.,N/A,eu-west-3,UNKNOWN,Unable to query for RDS instances: The security token included in the request is invalid.
RDS,RDS Deletion Protection Enabled,Ensures deletion protection is enabled for RDS database instances.,N/A,eu-north-1,UNKNOWN,Unable to query for RDS instances: The security token included in the request is invalid.
RDS,RDS Deletion Protection Enabled,Ensures deletion protection is enabled for RDS database instances.,N/A,eu-south-1,UNKNOWN,Unable to query for RDS instances: The security token included in the request is invalid.
RDS,RDS Deletion Protection Enabled,Ensures deletion protection is enabled for RDS database instances.,N/A,ap-northeast-1,UNKNOWN,Unable to query for RDS instances: The security token included in the request is invalid.
RDS,RDS Deletion Protection Enabled,Ensures deletion protection is enabled for RDS database instances.,N/A,ap-northeast-2,UNKNOWN,Unable to query for RDS instances: The security token included in the request is invalid.
RDS,RDS Deletion Protection Enabled,Ensures deletion protection is enabled for RDS database instances.,N/A,ap-southeast-1,UNKNOWN,Unable to query for RDS instances: The security token included in the request is invalid.
RDS,RDS Deletion Protection Enabled,Ensures deletion protection is enabled for RDS database instances.,N/A,ap-southeast-2,UNKNOWN,Unable to query for RDS instances: The security token included in the request is invalid.
RDS,RDS Deletion Protection Enabled,Ensures deletion protection is enabled for RDS database instances.,N/A,ap-northeast-3,UNKNOWN,Unable to query for RDS instances: The security token included in the request is invalid.
RDS,RDS Deletion Protection Enabled,Ensures deletion protection is enabled for RDS database instances.,N/A,ap-south-1,UNKNOWN,Unable to query for RDS instances: The security token included in the request is invalid.
RDS,RDS Deletion Protection Enabled,Ensures deletion protection is enabled for RDS database instances.,N/A,sa-east-1,UNKNOWN,Unable to query for RDS instances: The security token included in the request is invalid.
RDS,RDS Deletion Protection Enabled,Ensures deletion protection is enabled for RDS database instances.,N/A,ap-east-1,OK,Region is not enabled
RDS,RDS Deletion Protection Enabled,Ensures deletion protection is enabled for RDS database instances.,N/A,me-south-1,OK,Region is not enabled
RDS,RDS Deletion Protection Enabled,Ensures deletion protection is enabled for RDS database instances.,N/A,af-south-1,UNKNOWN,Unable to query for RDS instances: The security token included in the request is invalid.
RDS,RDS Deletion Protection Enabled,Ensures deletion protection is enabled for RDS database instances.,N/A,ap-southeast-3,OK,Region is not enabled
ElastiCache,ElastiCache Redis Cluster Encryption In-Transit,Ensure that your AWS ElastiCache Redis clusters have encryption in-transit enabled.,N/A,us-east-1,UNKNOWN,Unable to query for ElastiCache clusters: The security token included in the request is invalid.
ElastiCache,ElastiCache Redis Cluster Encryption In-Transit,Ensure that your AWS ElastiCache Redis clusters have encryption in-transit enabled.,N/A,us-east-2,UNKNOWN,Unable to query for ElastiCache clusters: The security token included in the request is invalid.
ElastiCache,ElastiCache Redis Cluster Encryption In-Transit,Ensure that your AWS ElastiCache Redis clusters have encryption in-transit enabled.,N/A,us-west-1,UNKNOWN,Unable to query for ElastiCache clusters: The security token included in the request is invalid.
